cod ;f_Hz;GMPaH;AnH;p200_%;p4_%;p38_%;p34_%;vv_%;vbe_%;vma_%;vfa_%;Elab_Mpa;dm_graus
7.08;0.006412324;1.077507187;61.18211234;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;950.9111645;37.10874453
7.09;0.009618486;1.36620685;60.09790849;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;1146.275163;35.88550457
7.1;0.048092428;3.314481679;55.55110215;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;2410.386813;27.9977398
7.11;0.064123238;3.847937496;54.70084422;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;2742.520851;26.48792849
7.12;0.096184856;4.726947778;53.48527382;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;3277.067994;24.44133709
7.13;0.240462141;7.380584089;50.67189497;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;4796.56638;20.31365596
7.14;0.320616188;8.442929455;49.77204747;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;5366.79916;19.17560212
7.15;0.641232376;11.55361692;47.57766072;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;6921.89751;16.73582331
7.16;3.206161882;22.67279727;42.39113685;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;11368.38398;12.47455525
7.17;6.412323765;29.64554233;40.1460361;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;13513.50651;11.11029129
7.18;16.03080941;41.4456641;37.19698537;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;16398.86515;9.626784497
7.19;17.31327417;42.58709704;36.95107506;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;16639.3454;9.516237202
7.2;86.56637083;72.72709938;31.91553977;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;21400.12462;7.594936094
7.21;173.1327417;89.89745272;29.83205453;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;23215.66393;6.951956175
7.22;865.6637083;141.3222485;25.26780449;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;26739.74569;5.760341938
7.23;1731.327417;168.9790808;23.44004116;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;27957.43488;5.347765415
7.24;4328.318541;211.0653469;21.16649662;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;29312.13907;4.873760854
7.25;4488.626635;212.8696659;21.07974018;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;29360.33021;4.856421753
7.26;22443.13318;303.2848686;17.5156523;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;31122.19608;4.182475001
7.27;44886.26635;348.676633;16.14829218;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;31688.39258;3.939947291
7.28;224431.3318;468.9266269;13.35541296;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;32666.04308;3.461747964
7.29;448862.6635;526.8957164;12.31027638;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;32972.74399;3.285981878
7.3;1122156.659;608.8846123;11.06479025;0.030207145;0.390270378;0.114546505;0;0.04;0.106623529;0.146623529;0.72719249;33297.89786;3.07648068
8.01;3.77308E-05;0.03158513;72.52391968;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;61.73836995;0
8.02;0.000188654;0.106249725;69.45310071;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;98.48202179;0
8.03;0.000377308;0.173776793;67.99531925;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;125.8185213;0
8.04;0.00067077;0.25784625;66.72240757;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;157.3017415;0
8.05;0.00188654;0.508014363;64.29146877;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;245.1383488;0
8.06;0.003353849;0.728382887;62.86014465;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;320.2351115;0
8.07;0.00377308;0.782981142;62.56031562;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;338.7488522;0
8.08;0.006707698;1.106611589;61.06298074;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;448.4497581;0
8.09;0.009432701;1.350873304;60.15065549;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;531.5337114;0
8.1;0.033538492;2.738625485;56.60120205;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;1010.499769;0
8.11;0.067076984;3.937920657;54.56680672;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;1429.818805;0
8.12;0.083846229;4.411498021;53.89903305;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;1595.548944;0
8.13;0.167692459;6.213630289;51.7887262;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;2221.971575;0
8.14;0.419231147;9.548715099;48.92712477;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;3344.732268;0
8.15;0.838462294;12.99427935;46.72036696;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;4437.346566;0
8.16;4.19231147;25.18997737;41.52201668;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;7736.848866;0
8.17;8.384622941;32.77371008;39.27964666;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;9408.135629;0
8.18;20.96155735;45.53188032;36.34166741;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;11728.74233;0
8.19;20.96155735;45.53188032;36.34166741;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;11728.74233;0
8.2;104.8077868;77.18927772;31.33468129;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;15753.41121;0
8.21;209.6155735;95.13277511;29.26863239;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;17350.35007;0
8.22;1048.077868;148.6032966;24.75466869;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;20549.88206;0
8.23;2096.155735;177.2329279;22.95186982;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;21687.46776;0
8.24;5240.389338;220.668625;20.71337433;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;22973.92964;0
8.25;6707.698353;233.4936486;20.13953032;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;23280.4714;0
8.26;33538.49176;329.116562;16.71092713;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;24910.74099;0
8.27;67076.98353;376.7622232;15.40176639;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;25442.3197;0
8.28;335384.9176;502.0844114;12.73858423;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;26371.14796;0
8.29;670769.8353;562.1102713;11.74569602;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;26665.98938;0
8.3;1676924.588;646.6480047;10.56505546;0.04036;0.47632;0.1752;0;0.04;0.129636829;0.169636829;0.764202148;26980.839;0
9.01;1.69621E-05;0.001232825;87.7843434;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;115.0556932;21.05391408
9.02;3.39242E-05;0.002468397;87.13205026;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;145.2838708;23.40446761
9.03;8.48104E-05;0.006074897;86.09371358;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;205.3521305;26.83150747
9.04;0.000169621;0.011818329;85.15388189;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;273.9692452;29.58020886
9.05;0.000339242;0.022631558;84.06166127;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;372.7979233;32.32395762
9.06;0.000486246;0.031499015;83.42828316;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;440.3148651;33.68461578
9.07;0.000848104;0.05198706;82.3533274;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;573.3044833;35.60226639
9.08;0.000972493;0.058695225;82.07008164;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;612.3648086;36.02626363
9.09;0.001696208;0.095354874;80.83844592;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;802.5659223;37.48912465
9.1;0.002431232;0.129610534;79.97002277;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;957.1939478;38.16768918
9.11;0.003392417;0.171303691;79.11446045;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;1126.600649;38.5753703
9.12;0.004240521;0.205910288;78.51282312;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;1256.021887;38.72039611
9.13;0.004862464;0.2302495;78.13231665;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;1342.293927;38.75652282
9.14;0.009724928;0.400044964;76.06868007;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;1869.99359;38.31166502
9.15;0.024312321;0.801622665;72.98808282;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;2842.42379;36.21849331
9.16;0.048624642;1.319859717;70.39748024;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;3821.473878;33.75408025
9.17;0.097249284;2.122436296;67.59976452;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;5027.427025;30.84002572
9.18;0.113080563;2.346205405;66.96598467;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;5320.028951;30.17404073
9.19;0.121561605;2.460750232;66.65913951;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;5464.092437;29.85255784
9.2;0.226161126;3.666065459;63.95328409;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;6797.34109;27.07596594
9.21;0.565402814;6.380836982;59.77349615;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;9044.957121;23.11936206
9.22;1.130805628;9.448842009;56.52620737;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;10911.11657;20.38080886
9.23;2.261611255;13.68223871;53.26709067;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;12858.44306;17.92021449
9.24;5.654028138;21.58868486;49.03821542;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;15456.9419;15.10808613
9.25;11.30805628;29.75124359;45.96872118;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;17371.13394;13.29505266
9.26;22.61611255;40.18482152;43.06211592;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;19191.66102;11.72423857
9.27;22.61611255;40.18482152;43.06211592;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;19191.66102;11.72423857
9.28;28.27014069;44.08533592;42.1672332;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;19752.18122;11.26529621
9.29;45.23222511;53.24173569;40.35399647;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;20886.37324;10.36651558
9.3;113.0805628;75.08737273;37.11826621;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;22900.2955;8.850620689
9.31;226.1611255;95.44822255;34.94528069;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;24241.62504;7.881873343
9.32;452.3222511;119.3586201;33.00947232;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;25426.44969;7.041643269
9.33;1130.805628;156.6468203;30.7999696;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;26764.46927;6.096157081
9.34;2261.611255;189.2115397;29.37451686;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;27617.99019;5.485593578
9.35;4523.222511;225.4766575;28.14119119;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;28349.18067;4.950593375
9.36;5654.028138;237.9179213;27.78184414;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;28560.78635;4.79258736
9.37;8481.042207;261.4483953;27.17255434;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;28917.93397;4.521542513
9.38;16962.08441;304.3121839;26.25160043;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;29453.43975;4.101768567
9.39;42405.21104;365.6417872;25.23987481;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;30034.69918;3.61990659
9.4;84810.42207;415.1123347;24.60766791;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;30393.41329;3.302335015
9.41;169620.8441;466.7902877;24.0726669;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;30693.69322;3.01922597
9.42;424052.1104;537.7602824;23.49115029;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;31015.95218;2.690301073
9.43;848104.2207;592.8864099;23.13091395;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;31212.96549;2.470960743
9.44;1696208.441;648.7648975;22.82786829;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;31376.81431;2.273528531
9.45;2120260.552;666.8432823;22.7409946;0.051;0.544;0.261;0.056;0.055;0.080666682;0.135666682;0.594594641;31423.41966;2.214182068
10.01;1.17052E-05;0.000847119;88.09226174;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;108.2341664;19.92361437
10.02;2.34105E-05;0.001704451;87.49419943;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;132.9221224;22.35282467
10.03;5.85262E-05;0.004230037;86.54022499;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;182.0443182;25.99049843
10.04;0.000117052;0.008292521;85.67465757;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;238.4849706;29.00091168
10.05;0.000234105;0.016018301;84.66622119;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;320.5899845;32.10302147
10.06;0.000429192;0.028103272;83.65323695;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;423.0088446;34.72821786
10.07;0.000585262;0.037272154;83.08344208;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;490.223427;35.97530469
10.08;0.000858384;0.052547079;82.32869767;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;590.6450613;37.36754709
10.09;0.001170524;0.069095053;81.67422608;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;688.7489415;38.33700868
10.1;0.00214596;0.116602211;80.27761714;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;934.2487283;39.70014161
10.11;0.002341047;0.125533802;80.06391663;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;976.3088766;39.8289815
10.12;0.002926309;0.151459273;79.50028486;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;1093.112511;40.07503034
10.13;0.00429192;0.207952654;78.47967909;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;1326.597148;40.20185129
10.14;0.00858384;0.362773787;76.45721915;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;1874.160036;39.46080289
10.15;0.0214596;0.730956027;73.43114382;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;2901.393767;36.76038238
10.16;0.042919199;1.208617719;70.87985169;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;3948.217669;33.79740566
10.17;0.085838399;1.951838129;68.11776658;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;5244.149088;30.44485857
10.18;0.107297999;2.266057779;67.18750978;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;5713.652641;29.33757577
10.19;0.13005818;2.572206416;66.3708143;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;6137.969572;28.38432976
10.2;0.26011636;4.000203289;63.32765708;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;7804.838837;25.03150415
10.21;0.6502909;6.919586345;59.12188996;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;10272.18684;20.9820454
10.22;1.300581801;10.19999189;55.86758668;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;12256.16204;18.29814741
10.23;2.601163601;14.7043903;52.61309401;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;14263.73554;15.95437573
10.24;6.502909004;23.07026273;48.40773049;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;16843.39008;13.34223544
10.25;13.00581801;31.66238135;45.36772389;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;18671.34673;11.69051262
10.26;15.60698161;34.29706486;44.59493396;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;19128.88673;11.29715235
10.27;26.01163601;42.59737998;42.49866468;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;20352.68231;10.27729311
10.28;31.21396322;45.90706223;41.77684237;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;20767.71487;9.940726883
10.29;32.51454502;46.67427498;41.61722037;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;20859.02661;9.867235066
10.3;78.03490804;65.57637695;38.37906074;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;22672.13734;8.441717968
10.31;156.0698161;84.12266892;36.07844931;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;23910.69359;7.492366812
10.32;312.1396322;106.1106826;34.01627075;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;24982.05918;6.674433352
10.33;780.3490804;140.7620956;31.64810016;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;26162.83767;5.760152091
10.34;1560.698161;171.3184286;30.11226592;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;26897.65607;5.173196883
10.35;3121.396322;205.6153703;28.77848382;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;27514.10749;4.661121326
10.36;3901.745402;217.4391707;28.38902028;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;27690.02992;4.510286412
10.37;3901.745402;217.4391707;28.38902028;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;27690.02992;4.510286412
10.38;7803.490804;256.5207941;27.29321992;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;28174.35778;4.080182726
10.39;19508.72701;313.3458392;26.08282697;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;28689.41526;3.58940452
10.4;39017.45402;359.8673225;25.32308264;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29000.67641;3.267737989
10.41;78034.90804;409.0449296;24.67817981;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29256.60987;2.982211922
10.42;195087.2701;477.4489695;23.97521684;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29525.69612;2.651983761
10.43;390174.5402;531.2098611;23.53873926;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29686.80557;2.432698991
10.44;780349.0804;586.2162159;23.17097634;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29818.44385;2.235966307
10.45;975436.3505;604.1164253;23.06545437;0.05;0.564;0.341;0.067;0.055;0.079069818;0.134069818;0.589765982;29855.44394;2.176952508
11.01;3.67925E-05;0.002675656;87.0485794;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;115.8227692;21.41304384
11.02;7.35851E-05;0.005291386;86.2690268;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;150.4014524;24.16351945
11.03;0.000183963;0.012763411;85.03420698;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;219.7201407;28.21163843
11.04;0.000367925;0.024393279;83.92296313;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;299.2339882;31.45526108
11.05;0.000643869;0.040624821;82.90075389;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;388.2670256;34.04344658
11.06;0.000735851;0.045800168;82.63918531;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;413.6504044;34.63957385
11.07;0.001287738;0.075107305;81.46479977;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;541.3832644;36.96690729
11.08;0.001839626;0.102237814;80.64764972;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;644.0910367;38.24328221
11.09;0.003219346;0.164010473;79.25230243;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;847.0053879;39.78192608
11.1;0.003679253;0.183209586;78.89829577;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;904.1663355;40.0489972
11.11;0.006438692;0.288776908;77.32398325;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;1186.945147;40.68595525
11.12;0.007358506;0.321202953;76.92640482;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;1265.82839;40.71656816
11.13;0.009198132;0.382998157;76.24297396;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;1408.529489;40.66050864
11.14;0.012877385;0.497138132;75.16727747;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;1651.374377;40.32439615
11.15;0.032193462;0.983841815;71.96490533;0.055;0.503;0.208;0;0.055;0.089217265;0.144217265;0.618630959;2505.44492;38.01464654
